Date,Open,High,Low,Close,Adj Close,Volume
2019-10-25,126.345467,142.706787,126.304016,141.555069,141.555069,8077818070
2019-10-26,141.667252,152.757950,137.314972,140.200821,140.200821,10783342566
2019-10-27,140.276566,146.687027,138.522232,143.636337,143.636337,8432173242
2019-10-28,143.757401,146.154312,140.216125,142.093399,142.093399,8095398475
2019-10-29,142.099289,149.130737,141.759659,147.961472,147.961472,8257529648
2019-10-30,147.956665,148.129715,140.715500,143.153793,143.153793,8126785254
2019-10-31,143.235519,145.869812,139.159531,142.172394,142.172394,7425159847
2019-11-01,142.046249,142.995636,139.931717,142.153549,142.153549,7066813720
2019-11-02,142.190826,143.493225,141.243744,142.115356,142.115356,6249413351
2019-11-03,142.168747,143.025208,139.000854,141.016006,141.016006,6771741588
